Id,Label,DisplayName,Gender,ProfileURL,ClusteringCoefficient,Triangles
deanthorpe.bsky.social,deanthorpe,Dean Thorpe,male,https://bsky.app/profile/deanthorpe.bsky.social,0,0
blueknightofstorms.bsky.social,blueknightofstorms,Zyaire Martinez ðŸ³ï¸â€âš§ï¸ðŸŽ¶ðŸ©µ,male,https://bsky.app/profile/blueknightofstorms.bsky.social,0,0
dankde.bsky.social,dankde,ðŸ¦‹Dan KðŸ¦‹â›„ï¸ðŸŽ„,male,https://bsky.app/profile/dankde.bsky.social,0,0
tourguideombima.bsky.social,tourguideombima,Tourguideombima,,https://bsky.app/profile/tourguideombima.bsky.social,0,0
nikkidraper.bsky.social,nikkidraper,Nikki Draper,male,https://bsky.app/profile/nikkidraper.bsky.social,0,0
kyle011.bsky.social,kyle011,,female,https://bsky.app/profile/kyle011.bsky.social,0,0
debwa.bsky.social,debwa,Deb,male,https://bsky.app/profile/debwa.bsky.social,0,0
alaasalim.bsky.social,alaasalim,Alaa Salim,male,https://bsky.app/profile/alaasalim.bsky.social,0,0
antlerboy.com,antlerboy.com,Benjamin P Taylor,,https://bsky.app/profile/antlerboy.com,0,0
byaffa16.bsky.social,byaffa16,,female,https://bsky.app/profile/byaffa16.bsky.social,0,0
catgirlfingies.quest,catgirlfingies.quest,Revy Skeetmas ðŸŽ„,male,https://bsky.app/profile/catgirlfingies.quest,0,0
celestemorgen.bsky.social,celestemorgen,,female,https://bsky.app/profile/celestemorgen.bsky.social,0,0
maiwandwardak.bsky.social,maiwandwardak,Maiwand Wardak,male,https://bsky.app/profile/maiwandwardak.bsky.social,0,0
stackwitch.bsky.social,stackwitch,belle,male,https://bsky.app/profile/stackwitch.bsky.social,0,0
melissa552.bsky.social,melissa552,Hithermann,female,https://bsky.app/profile/melissa552.bsky.social,0,0
willowkiosty.bsky.social,willowkiosty,,female,https://bsky.app/profile/willowkiosty.bsky.social,0,0
skyfoxmarine.bsky.social,skyfoxmarine,Skyfoxmarine,male,https://bsky.app/profile/skyfoxmarine.bsky.social,0,0
jimmykopeli660.bsky.social,jimmykopeli660,,unknown,https://bsky.app/profile/jimmykopeli660.bsky.social,0,0
boma30.bsky.social,boma30,,male,https://bsky.app/profile/boma30.bsky.social,0,0
joeyyyhan.bsky.social,joeyyyhan,joeyyyhan.bsky.social,male,https://bsky.app/profile/joeyyyhan.bsky.social,0,0
saltydavid.bsky.social,saltydavid,Salty Blue,male,https://bsky.app/profile/saltydavid.bsky.social,0,0
emilystrangest.bsky.social,emilystrangest,Emily Strange,unknown,https://bsky.app/profile/emilystrangest.bsky.social,0,0
natalielucas22.bsky.social,natalielucas22,Natalia,male,https://bsky.app/profile/natalielucas22.bsky.social,0,0
bintangstella.bsky.social,bintangstella,Stella,,https://bsky.app/profile/bintangstella.bsky.social,0,0
baillieburmaster1.bsky.social,baillieburmaster1,BAILLIE BURMASTER,male,https://bsky.app/profile/baillieburmaster1.bsky.social,0,0
aaryaman.bsky.social,aaryaman,"Aaryaman ""Sunny"" Singhal",unknown,https://bsky.app/profile/aaryaman.bsky.social,0,0
blueoceanbsky.bsky.social,blueoceanbsky,Blueberry,female,https://bsky.app/profile/blueoceanbsky.bsky.social,0,0
erikbjarnar.bsky.social,erikbjarnar,Erik Bjarnar,female,https://bsky.app/profile/erikbjarnar.bsky.social,0,0
restingmitchface91.bsky.social,restingmitchface91,Michelle Bea,male,https://bsky.app/profile/restingmitchface91.bsky.social,0,0
ericsalsburg.bsky.social,ericsalsburg,Eric Salsburgâ€¦Grow The Resistance.,female,https://bsky.app/profile/ericsalsburg.bsky.social,0,0
johnmulloy.bsky.social,johnmulloy,John Mulloy,,https://bsky.app/profile/johnmulloy.bsky.social,0,0
monalisadarling.bsky.social,monalisadarling,Mona Lisa,male,https://bsky.app/profile/monalisadarling.bsky.social,0,0
mc0123.bsky.social,mc0123,,unknown,https://bsky.app/profile/mc0123.bsky.social,0,0
bojang95.bsky.social,bojang95,Buba bojang,unknown,https://bsky.app/profile/bojang95.bsky.social,0,0
mudshark50.bsky.social,mudshark50,,unknown,https://bsky.app/profile/mudshark50.bsky.social,0,0
gmapma.bsky.social,gmapma,,female,https://bsky.app/profile/gmapma.bsky.social,0,0
bootlegcysts.bsky.social,bootlegcysts,Bootleg,male,https://bsky.app/profile/bootlegcysts.bsky.social,0,0
msbrocks.bsky.social,msbrocks,Mrs Smith's Basement ,male,https://bsky.app/profile/msbrocks.bsky.social,0,0
aselrod.bsky.social,aselrod,Alan Elrod,female,https://bsky.app/profile/aselrod.bsky.social,0,0
thatsnumberwan.bsky.social,thatsnumberwan,wan,female,https://bsky.app/profile/thatsnumberwan.bsky.social,0,0
mebmiele.bsky.social,mebmiele,"ME, like â€œEmmieâ€",female,https://bsky.app/profile/mebmiele.bsky.social,0,0
peachst.bsky.social,peachst,Peach st ðŸ‘,male,https://bsky.app/profile/peachst.bsky.social,0,0
ericjwhite.bsky.social,ericjwhite,Eric J. White,male,https://bsky.app/profile/ericjwhite.bsky.social,0,0
kevinkoll.bsky.social,kevinkoll,Kevin Koll,male,https://bsky.app/profile/kevinkoll.bsky.social,0,0
alieuc.bsky.social,alieuc,Ceesay,female,https://bsky.app/profile/alieuc.bsky.social,0,0
pinkpolishinc.bsky.social,pinkpolishinc,Pink Polish ðŸ’Ž,female,https://bsky.app/profile/pinkpolishinc.bsky.social,0,0
neqone.bsky.social,neqone,Hank G,male,https://bsky.app/profile/neqone.bsky.social,0,0
ohernjohn.bsky.social,ohernjohn,John O'Hern,female,https://bsky.app/profile/ohernjohn.bsky.social,0,0
m-talley.bsky.social,m-talley,Matt Talley,male,https://bsky.app/profile/m-talley.bsky.social,0,0
olivercrisp.bsky.social,olivercrisp,Oliver Crisp,male,https://bsky.app/profile/olivercrisp.bsky.social,0,0
dzaffrann.bsky.social,dzaffrann,Dave Zaffrann,female,https://bsky.app/profile/dzaffrann.bsky.social,0,0
notactuallyacat.com,notactuallyacat.com,notActuallyACat,female,https://bsky.app/profile/notactuallyacat.com,0,0
sadtrombone.bsky.social,sadtrombone,D. Levine,male,https://bsky.app/profile/sadtrombone.bsky.social,0,0
betsythedevine.bsky.social,betsythedevine,,male,https://bsky.app/profile/betsythedevine.bsky.social,0,0
fredtrading1.bsky.social,fredtrading1,Fredrick Frost,male,https://bsky.app/profile/fredtrading1.bsky.social,0,0
windysc.bsky.social,windysc,Windy,male,https://bsky.app/profile/windysc.bsky.social,0,0
ellarose1.bsky.social,ellarose1,,male,https://bsky.app/profile/ellarose1.bsky.social,0,0
duchessmo.bsky.social,duchessmo,Jamieson4Dems,unknown,https://bsky.app/profile/duchessmo.bsky.social,0,0
dbpettit.bsky.social,dbpettit,,unknown,https://bsky.app/profile/dbpettit.bsky.social,0,0
marktough.bsky.social,marktough,Mark Tough,unknown,https://bsky.app/profile/marktough.bsky.social,0,0
atacms.fellas.social,atacms.fellas.social,Fellas for Ukraine ðŸ‡ºðŸ‡¦,female,https://bsky.app/profile/atacms.fellas.social,0,0
blisterpearl.bsky.social,blisterpearl,schaÂ·denÂ·freuÂ·de,female,https://bsky.app/profile/blisterpearl.bsky.social,0,0
dorismarshall.bsky.social,dorismarshall,Dr. Doris,male,https://bsky.app/profile/dorismarshall.bsky.social,0,0
patkemptmp.bsky.social,patkemptmp,,male,https://bsky.app/profile/patkemptmp.bsky.social,0,0
lookingood237.bsky.social,lookingood237,Matthew,unknown,https://bsky.app/profile/lookingood237.bsky.social,0,0
edgarreeves.bsky.social,edgarreeves,Edgar Rees,female,https://bsky.app/profile/edgarreeves.bsky.social,0,0
lynnliz.bsky.social,lynnliz,,unknown,https://bsky.app/profile/lynnliz.bsky.social,0,0
mcc51.bsky.social,mcc51,Marcia Caton Campbell,male,https://bsky.app/profile/mcc51.bsky.social,0,0
oeqqabo.bsky.social,oeqqabo,oeqqabo,male,https://bsky.app/profile/oeqqabo.bsky.social,0,0
lynva.bsky.social,lynva,L Harris,male,https://bsky.app/profile/lynva.bsky.social,0,0
washingtoncandace.bsky.social,washingtoncandace,Candace,female,https://bsky.app/profile/washingtoncandace.bsky.social,0,0
scotttilted.bsky.social,scotttilted,Scott H,female,https://bsky.app/profile/scotttilted.bsky.social,1,1
clevertitle.bsky.social,clevertitle,Title,female,https://bsky.app/profile/clevertitle.bsky.social,0.333333333,1
dan-inloes.bsky.social,dan-inloes,,female,https://bsky.app/profile/dan-inloes.bsky.social,0,0
havocbyday.bsky.social,havocbyday,havocbyday,female,https://bsky.app/profile/havocbyday.bsky.social,0,0
spinnity.bsky.social,spinnity,spinnity,female,https://bsky.app/profile/spinnity.bsky.social,0,0
deeambrosini.bsky.social,deeambrosini,Dee Ambrosini,male,https://bsky.app/profile/deeambrosini.bsky.social,0,0
pakrosnis.bsky.social,pakrosnis,Anthony Pakrosnis,male,https://bsky.app/profile/pakrosnis.bsky.social,0,0
daphe.bsky.social,daphe,Daphne_du Maurier,male,https://bsky.app/profile/daphe.bsky.social,0,0
aitchessp.bsky.social,aitchessp,Hunter,unknown,https://bsky.app/profile/aitchessp.bsky.social,0,0
geneforfar.bsky.social,geneforfar,geneforfar.bsky.social,male,https://bsky.app/profile/geneforfar.bsky.social,0,0
jaevers.bsky.social,jaevers,,male,https://bsky.app/profile/jaevers.bsky.social,0,0
smicket.bsky.social,smicket,Smicket,male,https://bsky.app/profile/smicket.bsky.social,0,0
captainjls.com,captainjls.com,J.L. Switzer ,male,https://bsky.app/profile/captainjls.com,0,0
jpbernbach.bsky.social,jpbernbach,,female,https://bsky.app/profile/jpbernbach.bsky.social,0,0
bigblutiger.bsky.social,bigblutiger,Geoff Parsh ,male,https://bsky.app/profile/bigblutiger.bsky.social,0.333333333,1
janehammons.bsky.social,janehammons,Jane Hammons,male,https://bsky.app/profile/janehammons.bsky.social,0,0
csize.bsky.social,csize,,male,https://bsky.app/profile/csize.bsky.social,0.333333333,1
valoy.bsky.social,valoy,,male,https://bsky.app/profile/valoy.bsky.social,0,0
aldorado1.bsky.social,aldorado1,Aldorado,male,https://bsky.app/profile/aldorado1.bsky.social,0,0
diamondlouie.bsky.social,diamondlouie,Diamond Louie,male,https://bsky.app/profile/diamondlouie.bsky.social,0,0
freyrdfw.bsky.social,freyrdfw,FreyrDFW,female,https://bsky.app/profile/freyrdfw.bsky.social,0,0
chrisraccoons.bsky.social,chrisraccoons,Chris' RacCoons,male,https://bsky.app/profile/chrisraccoons.bsky.social,0,0
jarredmeyer.bsky.social,jarredmeyer,,female,https://bsky.app/profile/jarredmeyer.bsky.social,0,0
eckslibris.bsky.social,eckslibris,Irma,male,https://bsky.app/profile/eckslibris.bsky.social,0,0
cutterjohn.bsky.social,cutterjohn,Skullduggery done dirt cheap ,male,https://bsky.app/profile/cutterjohn.bsky.social,0,0
statesongxprt.bsky.social,statesongxprt,state song thread guy,male,https://bsky.app/profile/statesongxprt.bsky.social,1,1
pussynoodle.bsky.social,pussynoodle,PussyNoodle,male,https://bsky.app/profile/pussynoodle.bsky.social,0,0
danderson.bsky.social,danderson,,male,https://bsky.app/profile/danderson.bsky.social,0,0
briebrie.bsky.social,briebrie,Brie,male,https://bsky.app/profile/briebrie.bsky.social,0,0
weatherfox64.bsky.social,weatherfox64,Elsie the Fall WeatherFox,male,https://bsky.app/profile/weatherfox64.bsky.social,0,0
newdog666999.bsky.social,newdog666999,Jack P. ,male,https://bsky.app/profile/newdog666999.bsky.social,0,0
tawnimarshall.bsky.social,tawnimarshall,Tawni Marshall,male,https://bsky.app/profile/tawnimarshall.bsky.social,0,0
vanvidum.bsky.social,vanvidum,Coffeemancer Vanvidum,male,https://bsky.app/profile/vanvidum.bsky.social,0,0
andeepants.bsky.social,andeepants,,male,https://bsky.app/profile/andeepants.bsky.social,0,0
grannyclampett.bsky.social,grannyclampett,Granny Clampett,,https://bsky.app/profile/grannyclampett.bsky.social,0,0
redwineandtacos.bsky.social,redwineandtacos,,male,https://bsky.app/profile/redwineandtacos.bsky.social,0,0
oddish.net,oddish.net,GloomðŸŒº,female,https://bsky.app/profile/oddish.net,0,0
rcopelander.bsky.social,rcopelander,Russ Copeland,male,https://bsky.app/profile/rcopelander.bsky.social,0,0
davidgolbitz.bsky.social,davidgolbitz,david golbitz,male,https://bsky.app/profile/davidgolbitz.bsky.social,0,0
seaspinner.bsky.social,seaspinner,Wildflower Ink,,https://bsky.app/profile/seaspinner.bsky.social,0,0
theannoyedislander.bsky.social,theannoyedislander,Peter d.,female,https://bsky.app/profile/theannoyedislander.bsky.social,0,0
incompetusrex.bsky.social,incompetusrex,The Next Day,male,https://bsky.app/profile/incompetusrex.bsky.social,0,0
blueandrea.bsky.social,blueandrea,Andrea,female,https://bsky.app/profile/blueandrea.bsky.social,0,0
piratechnics.bsky.social,piratechnics,"Devin ""PiraTechnics"" Younge",male,https://bsky.app/profile/piratechnics.bsky.social,0,0
deputyvanhalen.bsky.social,deputyvanhalen,Voltron Sharknado Jr. ,male,https://bsky.app/profile/deputyvanhalen.bsky.social,0,0
thesilvs.bsky.social,thesilvs,The Silvs,female,https://bsky.app/profile/thesilvs.bsky.social,0,0
davidwave4.bsky.social,davidwave4,David ðŸ‰,female,https://bsky.app/profile/davidwave4.bsky.social,0,0
markswitzer.bsky.social,markswitzer,Mayhemium ðŸ‡¨ðŸ‡¦ ðŸ‡ºðŸ‡¦,male,https://bsky.app/profile/markswitzer.bsky.social,0,0
joshsternberg.com,joshsternberg.com,Josh Sternberg,unknown,https://bsky.app/profile/joshsternberg.com,0,0
drantjegamble.bsky.social,drantjegamble,Dr. Antje Gamble,male,https://bsky.app/profile/drantjegamble.bsky.social,0,0
danshenise.bsky.social,danshenise,Dan Shenise,male,https://bsky.app/profile/danshenise.bsky.social,0,0
blakeewhitney.bsky.social,blakeewhitney,Blake,male,https://bsky.app/profile/blakeewhitney.bsky.social,0,0
danapolson.bsky.social,danapolson,,unknown,https://bsky.app/profile/danapolson.bsky.social,0,0
dmarie13.bsky.social,dmarie13,Dest,male,https://bsky.app/profile/dmarie13.bsky.social,0,0
joshuak08.bsky.social,joshuak08,,,https://bsky.app/profile/joshuak08.bsky.social,0,0
bluestatedon.bsky.social,bluestatedon,,male,https://bsky.app/profile/bluestatedon.bsky.social,0,0
tstran316.bsky.social,tstran316,Skippy the Magnificent ,unknown,https://bsky.app/profile/tstran316.bsky.social,0,0
mode101.bsky.social,mode101,,female,https://bsky.app/profile/mode101.bsky.social,0,0
climateecho.bsky.social,climateecho,ClimateEcho ðŸ‡«ðŸ‡®ðŸ‡ªðŸ‡º,female,https://bsky.app/profile/climateecho.bsky.social,0,0
darinbringham.bsky.social,darinbringham,Darin,male,https://bsky.app/profile/darinbringham.bsky.social,0,0
lucbernier.bsky.social,lucbernier,Luc Bernier,female,https://bsky.app/profile/lucbernier.bsky.social,0,0
kawotter.bsky.social,kawotter,Kaw! ðŸ‰,,https://bsky.app/profile/kawotter.bsky.social,0,0
boncraig.bsky.social,boncraig,,male,https://bsky.app/profile/boncraig.bsky.social,0,0
eebeejay.bsky.social,eebeejay,Erin Brown-John,unknown,https://bsky.app/profile/eebeejay.bsky.social,0,0
alsue69.bsky.social,alsue69,,unknown,https://bsky.app/profile/alsue69.bsky.social,0,0
walshmobile.bsky.social,walshmobile,Walshmobile,unknown,https://bsky.app/profile/walshmobile.bsky.social,0,0
leonceg.bsky.social,leonceg,Leonce Gaiter,female,https://bsky.app/profile/leonceg.bsky.social,0,0
usefulwasteoftime.bsky.social,usefulwasteoftime,Sarah Byerly,male,https://bsky.app/profile/usefulwasteoftime.bsky.social,0,0
ifnotnowmovement.org,ifnotnowmovement.org,IfNotNowðŸ”¥âœ¡ï¸,male,https://bsky.app/profile/ifnotnowmovement.org,0,0
goodtimesb.bsky.social,goodtimesb,Petey Pablo,female,https://bsky.app/profile/goodtimesb.bsky.social,0,0
gramala2.bsky.social,gramala2,,female,https://bsky.app/profile/gramala2.bsky.social,0,0
ajm6792.bsky.social,ajm6792,Adam Miller,female,https://bsky.app/profile/ajm6792.bsky.social,0,0
jkpierce.bsky.social,jkpierce,Jeremy Pierce,male,https://bsky.app/profile/jkpierce.bsky.social,0,0
hazeleyecrow.bsky.social,hazeleyecrow,Hazel,male,https://bsky.app/profile/hazeleyecrow.bsky.social,0,0
noisymama.bsky.social,noisymama,noisymama,male,https://bsky.app/profile/noisymama.bsky.social,0,0
victorerikray.bsky.social,victorerikray,Victor Ray,female,https://bsky.app/profile/victorerikray.bsky.social,0,0
cheryl52kuranz.bsky.social,cheryl52kuranz,,female,https://bsky.app/profile/cheryl52kuranz.bsky.social,0,0
kassassassin.bsky.social,kassassassin,Kass Assassin,male,https://bsky.app/profile/kassassassin.bsky.social,0,0
paulito.bsky.social,paulito,,female,https://bsky.app/profile/paulito.bsky.social,0,0
greyrgoose.bsky.social,greyrgoose,Goose @ Animatin' for Hire ðŸª¿ðŸ³ï¸â€âš§ï¸,male,https://bsky.app/profile/greyrgoose.bsky.social,0,0
geneseejohnny.bsky.social,geneseejohnny,Genesee Johnny,male,https://bsky.app/profile/geneseejohnny.bsky.social,0,0
suzyblueeyes.bsky.social,suzyblueeyes,SuzyBlueEyes,female,https://bsky.app/profile/suzyblueeyes.bsky.social,0,0
vizslamum65.bsky.social,vizslamum65,,female,https://bsky.app/profile/vizslamum65.bsky.social,0,0
wil9876.bsky.social,wil9876,wil9876.bsky.social,male,https://bsky.app/profile/wil9876.bsky.social,0,0
elizbarr.bsky.social,elizbarr,Elizabeth Barr,male,https://bsky.app/profile/elizbarr.bsky.social,0,0
persisted2020.bsky.social,persisted2020,,male,https://bsky.app/profile/persisted2020.bsky.social,0,0
areyer.bsky.social,areyer,areyer,male,https://bsky.app/profile/areyer.bsky.social,0,0
kenw-ia.bsky.social,kenw-ia,Ken,female,https://bsky.app/profile/kenw-ia.bsky.social,0,0
boyishman.bsky.social,boyishman,,female,https://bsky.app/profile/boyishman.bsky.social,0,0
statsjew.bsky.social,statsjew,StatsJew,male,https://bsky.app/profile/statsjew.bsky.social,0,0
sherryp.bsky.social,sherryp,,male,https://bsky.app/profile/sherryp.bsky.social,0,0
nancyandres.bsky.social,nancyandres,,unknown,https://bsky.app/profile/nancyandres.bsky.social,0,0
drlindseyfitz.bsky.social,drlindseyfitz,Dr Lindsey Fitzharris ,female,https://bsky.app/profile/drlindseyfitz.bsky.social,0,0
tiredaphid.bsky.social,tiredaphid,Tired Aphid,unknown,https://bsky.app/profile/tiredaphid.bsky.social,0,0
jchodera.bsky.social,jchodera,John Chodera,male,https://bsky.app/profile/jchodera.bsky.social,0,0
dave-theguyfromri.bsky.social,dave-theguyfromri,Dave The Guy From Rhode Island,male,https://bsky.app/profile/dave-theguyfromri.bsky.social,0,0
runninglibrarian.bsky.social,runninglibrarian,Celia Rabinowitz,male,https://bsky.app/profile/runninglibrarian.bsky.social,0,0
jamijturner.bsky.social,jamijturner,Jami Turner,female,https://bsky.app/profile/jamijturner.bsky.social,0,0
clbergpowers.bsky.social,clbergpowers,Dr. Cara Berg Powers,female,https://bsky.app/profile/clbergpowers.bsky.social,0,0
manuelcole.bsky.social,manuelcole,Manuel ðŸ¾,female,https://bsky.app/profile/manuelcole.bsky.social,0,0
iamdavey.bsky.social,iamdavey,,female,https://bsky.app/profile/iamdavey.bsky.social,0,0
infosecreyor.bsky.social,infosecreyor,William Reyor,female,https://bsky.app/profile/infosecreyor.bsky.social,0,0
sonotwithtrump.bsky.social,sonotwithtrump,ðŸ’™ KC Mohondro ðŸ’™,female,https://bsky.app/profile/sonotwithtrump.bsky.social,0,0
theseanflores.bsky.social,theseanflores,,male,https://bsky.app/profile/theseanflores.bsky.social,0,0
cone4191.bsky.social,cone4191,,male,https://bsky.app/profile/cone4191.bsky.social,0,0
